id,year,school,dorm,mode,speed,target_units,is_early_riser,is_coffee_drinker,coffee_destination,coffee_duration_min,eats_lunch_on_campus_base,lunch_eateries,lunch_dining_halls,lunch_will_go_dorm,lunch_duration_min,lunch_avanti_eligible,lunch_yme_eligible,home_return_threshold_min,library_use_rate,library_destinations,eats_dinner_on_campus,dinner_duration_min,gym_days_per_week,gym_destination,gym_duration_min
2870,2,hs_interdisc,Adelfa,bike,5.64,12,True,True,Coupa Green,11,0.85,Panda|Bytes|Forbes,Lakeside|Branner Dining,True,25,False,False,170,0.5,Lane|Y2E2,True,35,3,AOERC,95
2871,4,hs_natural,EVGR,bike,4.36,16,False,True,Coupa GSB,6,0.85,Olives|Coupa Green|Coupa Y2E2,Stern Dining|Arrillaga,False,37,False,False,70,0.5,Y2E2|Green,False,37,0,ACSR,34
2872,4,hs_interdisc,Mirrielees,bike,4.38,14,True,False,,9,0.85,CoHo|Coupa Green|Coupa Y2E2,EVGR Dining|Branner Dining,True,35,False,False,156,0.5,Lathrop|Green,True,35,4,ACSR,35
2873,4,engineering,Jerry,electric,6.21,14,False,False,,8,0.85,Coupa Y2E2|TAP|Forbes,Stern Dining|Casper,True,36,False,False,131,0.4,Green|Lathrop,True,44,2,AOERC,100
2874,3,hs_natural,Trancos,walk,1.35,15,True,True,Coupa Y2E2,5,0.85,Coupa Green|Coupa GSB|Treehouse,Wilbur Dining|Branner Dining,True,23,False,False,119,0.5,Y2E2|Lathrop,True,39,0,ACSR,31
2875,2,engineering,Enchanted Broccoli Forest,walk,1.63,16,True,True,Bytes,8,0.85,TAP|Voyager|Panda,Stern Dining|Casper,True,24,False,False,109,0.4,Y2E2|Huang,True,46,2,AOERC,60
2876,3,hs_interdisc,Crothers Memorial,bike,4.68,18,True,False,,8,0.85,Treehouse|Coupa Y2E2|CODAB,Arrillaga|Ricker,False,30,False,False,118,0.5,Huang|Y2E2,True,30,4,ACSR,71
2877,3,engineering,EAST,bike,4.82,15,False,False,,7,0.85,CoHo|Bytes|Coupa Y2E2,Ricker|Wilbur Dining,True,23,False,True,148,0.4,Huang|Y2E2,False,24,1,AOERC,73
2878,1,engineering,Arroyo,bike,4.24,18,False,False,,9,0.85,Forbes|Bytes|TAP,Wilbur Dining|Branner Dining,True,26,False,False,152,0.4,Green|Lathrop,False,48,1,ACSR,86
2879,3,hs_interdisc,Mirrielees,bike,4.07,17,True,False,,8,0.85,CODAB|Coupa GSB|Coupa Green,EVGR Dining|Arrillaga,True,17,False,False,146,0.5,Lathrop|Green,True,49,6,ACSR,80
2880,1,hs_social,Branner,bike,4.04,13,True,True,Coupa GSB,7,0.85,Panda|CODAB|Coupa Y2E2,Branner Dining|EVGR Dining,True,43,False,False,121,0.65,Huang|Lathrop,True,46,0,ACSR,64
2881,2,hs_interdisc,Yost,bike,4.89,13,True,False,,6,0.85,Bytes|Forbes|Subway,Ricker|Lakeside,False,30,False,True,87,0.5,Huang|Y2E2,False,47,2,AOERC,65
2882,3,hs_humanities,ZAP,bike,4.88,16,False,False,,8,0.85,Coupa GSB|Coupa Green|Voyager,Stern Dining|Casper,False,31,False,False,140,0.65,Lane|Lathrop,True,35,2,ACSR,80
2883,2,hs_humanities,Alpha Phi/KKG,walk,1.32,12,False,True,Starbucks,5,0.85,Treehouse|Subway|Bytes,Stern Dining|Ricker,True,33,False,False,80,0.65,Green|Lathrop,False,37,3,ACSR,72
2884,3,hs_interdisc,EVGR,bike,4.63,16,False,True,CoHo,5,0.85,CODAB|Coupa Green|Panda,Lakeside|Branner Dining,True,18,False,False,145,0.5,Huang|Lathrop,False,39,1,ACSR,64
2885,1,hs_interdisc,Casa Zapata,walk,1.64,13,False,True,Coupa Y2E2,5,0.85,Coupa GSB|Subway|Coupa Y2E2,Stern Dining|FloMo Dining,True,38,False,False,130,0.5,Green|Lane,True,47,2,ACSR,80
2886,1,hs_natural,Potter,bike,4.44,15,True,True,Coupa Y2E2,9,0.85,Panda|CoHo|CODAB,Ricker|Arrillaga,False,35,False,False,115,0.5,Huang|Green,False,64,0,AOERC,96
2887,3,engineering,Meier,bike,5.31,17,True,True,Bytes,7,0.85,Coupa Y2E2|TAP|Bytes,Lakeside|Wilbur Dining,False,34,False,False,77,0.4,Lathrop|Huang,True,32,5,AOERC,54
2888,4,engineering,Ng,bike,4.79,18,False,False,,9,0.85,Panda|Olives|Subway,Casper|EVGR Dining,False,34,False,False,90,0.4,Y2E2|Huang,True,38,4,ACSR,82
2889,4,engineering,Columbae,bike,5.14,17,False,False,,8,0.85,Bytes|CODAB|TAP,Stern Dining|Arrillaga,True,37,False,False,30,0.4,Huang|Lathrop,True,37,0,ACSR,43
2890,1,hs_natural,Okada,bike,4.04,18,False,True,Bytes,11,0.85,CODAB|Bytes|CoHo,Wilbur Dining|Ricker,True,28,False,False,142,0.5,Lathrop|Y2E2,True,31,1,ACSR,48
2891,2,engineering,Crothers Memorial,walk,1.43,16,False,False,,10,0.85,TAP|Coupa GSB|Treehouse,Arrillaga|Branner Dining,False,25,False,False,130,0.4,Green|Huang,False,26,1,ACSR,45
2892,4,hs_interdisc,Sally Ride,walk,1.65,16,True,True,Coupa GSB,7,0.85,Coupa GSB|Forbes|Coupa Green,Stern Dining|Arrillaga,True,26,False,False,130,0.5,Huang|Lathrop,False,20,1,ACSR,66
2893,1,hs_interdisc,Soto,bike,4.74,12,False,False,,8,0.85,Forbes|Coupa GSB|Panda,Wilbur Dining|Branner Dining,True,40,False,False,95,0.5,Lathrop|Huang,False,47,0,ACSR,44
2894,2,hs_interdisc,Ng,bike,4.03,13,True,True,Forbes,7,0.85,Coupa Green|Treehouse|Forbes,Casper|EVGR Dining,True,21,False,False,105,0.5,Green|Lathrop,True,43,2,ACSR,72
2895,1,engineering,Okada,bike,5.04,14,False,False,,6,0.85,TAP|Olives|Coupa GSB,Wilbur Dining|Casper,False,33,False,False,110,0.4,Lathrop|Y2E2,True,48,0,ACSR,69
2896,1,hs_natural,Castano,electric,6.46,15,True,True,Bytes,10,0.85,Forbes|Treehouse|Coupa Green,Casper|EVGR Dining,False,28,False,False,49,0.5,Green|Y2E2,False,53,2,ACSR,66
2897,3,engineering,Roble Hall,bike,4.38,14,True,True,CoHo,9,0.85,CODAB|TAP|Forbes,Lakeside|EVGR Dining,True,41,False,False,102,0.4,Huang|Lathrop,False,43,1,AOERC,51
2898,2,hs_interdisc,Sally Ride,bike,5.18,13,True,False,,7,0.85,Coupa GSB|Voyager|TAP,Stern Dining|Wilbur Dining,True,32,False,False,118,0.5,Huang|Green,False,44,0,ACSR,77
2899,3,hs_interdisc,Kappa Sigma,bike,4.13,14,False,True,Starbucks,8,0.85,Olives|Bytes|Forbes,Stern Dining|Casper,True,47,False,False,129,0.5,Lane|Lathrop,False,60,1,AOERC,58
2900,3,hs_humanities,Potter,bike,4.45,13,True,False,,7,0.85,Coupa GSB|Subway|Coupa Y2E2,Ricker|EVGR Dining,True,39,False,False,148,0.65,Green|Lane,False,21,0,AOERC,68
2901,3,hs_social,Mars,bike,4.13,15,False,True,Coupa Green,9,0.85,CODAB|TAP|Coupa Y2E2,Stern Dining|Branner Dining,True,51,False,False,163,0.65,Lathrop|Huang,True,50,0,ACSR,75
2902,2,hs_humanities,aKDPhi/Chi Omega,walk,1.4,17,False,True,Coupa Y2E2,6,0.85,CoHo|Treehouse|Olives,Stern Dining|Ricker,False,26,False,False,115,0.65,Huang|Lane,False,47,3,AOERC,52
2903,4,engineering,Hammarskjold,bike,5.16,14,False,True,Forbes,8,0.85,Olives|CoHo|Subway,Stern Dining|Arrillaga,True,20,False,False,123,0.4,Y2E2|Huang,False,34,1,ACSR,45
2904,1,hs_social,Crothers,bike,4.38,17,False,False,,9,0.85,Treehouse|CODAB|Coupa Green,Arrillaga|Stern Dining,True,40,False,False,89,0.65,Green|Huang,False,42,4,ACSR,53
2905,2,hs_interdisc,Loro,bike,4.01,14,False,True,Coupa Green,7,0.85,CODAB|Coupa Y2E2|Voyager,FloMo Dining|Branner Dining,False,22,False,False,92,0.5,Huang|Lathrop,False,34,4,AOERC,63
2906,2,hs_interdisc,Yost,bike,4.73,14,False,True,CoHo,6,0.85,Coupa Y2E2|CODAB|Forbes,Ricker|Lakeside,True,24,False,True,131,0.5,Y2E2|Green,True,31,3,AOERC,62
2907,4,hs_interdisc,Roble Hall,bike,5.36,13,False,True,Starbucks,8,0.85,CODAB|Bytes|Treehouse,Lakeside|FloMo Dining,False,14,False,False,190,0.5,Y2E2|Green,True,44,0,AOERC,56
2908,1,engineering,Potter,bike,4.34,14,True,True,CODAB,9,0.85,CoHo|Voyager|Bytes,Ricker|EVGR Dining,False,30,False,False,94,0.4,Huang|Lathrop,False,41,0,AOERC,60
2909,4,hs_humanities,Loro,bike,4.63,13,False,True,CoHo,10,0.85,Subway|Treehouse|Panda,FloMo Dining|Branner Dining,True,18,False,False,128,0.65,Lathrop|Huang,True,50,4,AOERC,103
2910,4,hs_interdisc,Faisan,bike,4.24,19,False,True,CODAB,5,0.85,Olives|TAP|Coupa Green,FloMo Dining|Ricker,True,40,False,False,101,0.5,Y2E2|Lane,True,41,4,AOERC,72
2911,2,engineering,Ujamaa,bike,5.6,15,False,True,Bytes,10,0.85,Coupa Green|Treehouse|TAP,Lakeside|FloMo Dining,False,46,False,False,147,0.4,Huang|Lathrop,True,41,1,AOERC,47
2912,3,engineering,Govco Suites,bike,5.11,17,False,True,Bytes,7,0.85,Forbes|Coupa Y2E2|Treehouse,Ricker|Lakeside,True,33,True,False,101,0.4,Y2E2|Huang,False,34,1,AOERC,87
2913,2,engineering,Naranja,walk,1.57,17,False,True,CODAB,11,0.85,CoHo|Bytes|Forbes,Lakeside|Stern Dining,True,24,False,False,155,0.4,Y2E2|Green,False,35,0,AOERC,56
2914,1,hs_interdisc,Ujamaa,bike,4.95,16,True,False,,7,0.85,CoHo|Voyager|Coupa GSB,Lakeside|Stern Dining,True,37,False,False,139,0.5,Lathrop|Lane,True,27,3,AOERC,78
2915,1,hs_interdisc,West Lagunita,walk,1.69,15,False,False,,7,0.85,Coupa Green|Treehouse|Subway,Lakeside|Ricker,True,23,False,False,175,0.5,Y2E2|Lathrop,True,37,3,AOERC,81
2916,2,engineering,Terra,bike,4.13,17,False,True,Coupa Y2E2,8,0.85,Treehouse|Coupa Green|CODAB,Stern Dining|Branner Dining,False,31,False,False,66,0.4,Green|Lathrop,True,58,2,ACSR,50
2917,1,hs_social,Donner,walk,1.52,14,True,False,,8,0.85,Coupa GSB|Olives|Voyager,Stern Dining|FloMo Dining,False,48,False,False,169,0.65,Y2E2|Lathrop,False,40,2,ACSR,34
2918,2,engineering,Robert Moore North,walk,1.49,14,False,True,CODAB,7,0.85,Treehouse|TAP|Panda,Stern Dining|Lakeside,False,26,False,False,130,0.4,Huang|Lathrop,True,48,5,AOERC,53
2919,1,engineering,Crothers,walk,1.5,16,False,False,,5,0.85,Treehouse|Coupa GSB|TAP,Arrillaga|Wilbur Dining,True,25,False,False,110,0.4,Y2E2|Huang,True,45,0,ACSR,38
2920,1,hs_social,West Lagunita,walk,1.51,14,True,True,Coupa Y2E2,6,0.85,Panda|Forbes|TAP,Lakeside|Ricker,True,23,False,False,116,0.65,Y2E2|Lathrop,True,30,2,AOERC,72
2921,3,engineering,Terra,bike,4.44,15,True,True,CODAB,9,0.85,Coupa Y2E2|Olives|CoHo,Stern Dining|FloMo Dining,True,34,False,False,122,0.4,Y2E2|Lathrop,False,52,3,ACSR,69
2922,1,engineering,Mirlo,bike,5.22,18,False,True,Starbucks,7,0.85,Subway|CoHo|Olives,FloMo Dining|Casper,True,19,False,False,127,0.4,Huang|Y2E2,True,61,5,AOERC,93
2923,3,hs_interdisc,Mirrielees,electric,7.58,14,False,True,CoHo,8,0.85,Bytes|Olives|Panda,EVGR Dining|Casper,True,27,False,False,84,0.5,Green|Y2E2,False,36,6,ACSR,55
2924,4,engineering,Mirrielees,electric,7.33,16,False,True,Coupa Green,9,0.85,Panda|Subway|Forbes,EVGR Dining|Casper,True,30,False,False,149,0.4,Lathrop|Y2E2,True,48,1,ACSR,61
2925,1,hs_humanities,Burbank,bike,5.71,14,False,False,,8,0.85,Voyager|Bytes|Treehouse,Stern Dining|Wilbur Dining,False,12,False,False,93,0.65,Green|Lathrop,False,41,2,ACSR,45
2926,4,engineering,Loro,bike,4.6,13,False,True,CoHo,7,0.85,Coupa Green|Treehouse|Coupa GSB,FloMo Dining|Lakeside,True,16,False,False,124,0.4,Green|Y2E2,False,37,1,AOERC,47
2927,4,engineering,Mars,walk,1.64,17,False,True,Starbucks,6,0.85,TAP|Treehouse|Voyager,Stern Dining|Arrillaga,True,23,False,False,107,0.4,Lane|Huang,True,31,1,ACSR,66
2928,3,hs_interdisc,Roble Hall,bike,4.1,18,True,True,Forbes,8,0.85,CODAB|Coupa Y2E2|Subway,Lakeside|FloMo Dining,False,19,False,False,151,0.5,Huang|Green,True,45,2,AOERC,82
2929,1,engineering,Cardenal,walk,1.39,17,True,True,Starbucks,10,0.85,Subway|CODAB|CoHo,FloMo Dining|Lakeside,True,28,False,False,164,0.4,Huang|Lane,False,30,2,AOERC,51
2930,2,hs_interdisc,Twain,bike,4.87,15,False,True,Starbucks,11,0.85,Subway|Coupa Y2E2|Bytes,Stern Dining|Wilbur Dining,True,40,False,False,137,0.5,Huang|Green,True,45,1,ACSR,56
2931,2,hs_social,Kimball,bike,5.06,14,False,False,,10,0.85,Olives|Treehouse|CoHo,Casper|Wilbur Dining,True,21,False,False,52,0.65,Green|Lathrop,False,37,5,ACSR,79
2932,3,hs_humanities,Sally Ride,bike,5.61,12,False,False,,5,0.85,Coupa Green|CoHo|Panda,Stern Dining|Arrillaga,True,31,False,False,106,0.65,Y2E2|Green,True,43,2,ACSR,41
2933,2,engineering,Gavilan,bike,4.5,14,False,True,Coupa Green,8,0.85,Voyager|Panda|Coupa Green,FloMo Dining|Stern Dining,False,33,False,False,98,0.4,Y2E2|Lathrop,True,41,1,AOERC,32
2934,1,hs_humanities,Arroyo,bike,5.65,17,True,True,Coupa Green,6,0.85,Coupa Green|CoHo|Panda,Wilbur Dining|Branner Dining,True,25,False,False,94,0.65,Lathrop|Green,False,39,0,ACSR,82
2935,4,hs_social,Toyon,bike,5.74,16,True,True,Coupa Green,10,0.85,Coupa GSB|Forbes|TAP,Branner Dining|Stern Dining,True,16,False,False,98,0.65,Green|Lathrop,False,38,2,ACSR,70
2936,1,hs_natural,West Lagunita,bike,4.4,16,False,False,,6,0.85,Coupa Y2E2|Panda|Forbes,Lakeside|FloMo Dining,False,40,False,False,150,0.5,Y2E2|Huang,False,29,1,AOERC,51
2937,3,hs_humanities,Toyon,electric,7.02,17,True,False,,7,0.85,Olives|Panda|CoHo,Branner Dining|FloMo Dining,True,22,False,False,166,0.65,Lane|Lathrop,True,46,1,ACSR,46
2938,3,hs_interdisc,Enchanted Broccoli Forest,walk,1.44,17,False,True,CoHo,6,0.85,Forbes|Olives|TAP,Stern Dining|Casper,False,25,False,False,132,0.5,Lathrop|Y2E2,False,59,1,AOERC,100
2939,1,hs_social,Lantana,bike,5.25,12,False,False,,9,0.85,Panda|Voyager|Subway,Casper|Arrillaga,True,33,False,False,154,0.65,Green|Y2E2,False,40,1,ACSR,77
2940,4,doerr,Toyon,bike,4.14,15,False,True,CoHo,7,0.85,Forbes|Coupa GSB|TAP,Branner Dining|Wilbur Dining,True,21,False,False,125,0.5,Y2E2|Lathrop,False,45,0,ACSR,62
2941,1,hs_humanities,Muwekma-Tah-Ruk,walk,1.57,17,False,True,Coupa GSB,12,0.85,Subway|Coupa GSB|Olives,Stern Dining|Branner Dining,True,46,False,False,132,0.65,Lathrop|Huang,True,54,0,AOERC,72
2942,3,engineering,Mars,walk,1.65,15,False,True,Coupa Green,10,0.85,CODAB|Panda|Treehouse,Stern Dining|Branner Dining,True,31,False,False,137,0.4,Huang|Y2E2,True,32,0,ACSR,80
2943,3,hs_humanities,Neptune,bike,4.72,17,False,False,,9,0.85,Voyager|TAP|Bytes,Stern Dining|EVGR Dining,True,20,False,False,219,0.65,Lathrop|Green,True,44,0,ACSR,53
2944,2,hs_humanities,Gavilan,bike,5.4,17,True,True,Starbucks,7,0.85,Coupa Y2E2|Panda|CoHo,FloMo Dining|Wilbur Dining,True,29,False,False,142,0.65,Green|Huang,True,33,0,AOERC,50
2945,4,engineering,Ujamaa,bike,4.91,16,False,True,Coupa Green,7,0.85,Treehouse|CoHo|Coupa Y2E2,Lakeside|Stern Dining,True,30,False,False,125,0.4,Huang|Lathrop,False,31,4,AOERC,59
2946,2,engineering,Kimball,bike,5.05,14,True,False,,9,0.85,TAP|Coupa Y2E2|Coupa GSB,Casper|Stern Dining,True,24,False,False,148,0.4,Y2E2|Huang,False,31,2,ACSR,53
2947,3,hs_humanities,Sally Ride,bike,4.41,16,True,True,Coupa GSB,10,0.85,Olives|TAP|Coupa Y2E2,Stern Dining|Branner Dining,False,16,False,False,136,0.65,Huang|Lathrop,False,15,0,ACSR,66
2948,2,hs_interdisc,Kimball,walk,1.43,16,False,True,CODAB,7,0.85,Bytes|Coupa GSB|Coupa Green,Casper|Wilbur Dining,True,20,False,False,162,0.5,Green|Lane,False,28,2,ACSR,106
2949,4,engineering,EVGR,bike,4.4,14,False,True,CoHo,3,0.85,Bytes|Coupa Green|Panda,Branner Dining|Arrillaga,True,18,False,False,153,0.4,Y2E2|Huang,True,28,4,ACSR,79
2950,1,hs_natural,Crothers,bike,4.08,17,True,True,Coupa GSB,6,0.85,Coupa Green|Forbes|Subway,Arrillaga|Branner Dining,False,28,False,False,72,0.5,Huang|Y2E2,True,57,0,ACSR,83
2951,1,hs_social,Larkin,bike,4.66,16,False,True,CODAB,9,0.85,CODAB|Coupa Y2E2|Subway,Stern Dining|EVGR Dining,True,16,False,False,84,0.65,Green|Lathrop,True,49,4,ACSR,39
2952,4,hs_interdisc,Govco Suites,bike,5.33,13,True,False,,8,0.85,Voyager|Forbes|Bytes,Ricker|Casper,True,38,True,False,110,0.5,Green|Lane,True,49,3,AOERC,70
2953,4,engineering,Govco Suites,walk,1.61,12,False,False,,8,0.85,CODAB|Olives|CoHo,Ricker|Lakeside,True,18,True,False,127,0.4,Huang|Y2E2,False,38,0,AOERC,67
2954,4,hs_interdisc,Sally Ride,bike,5.04,18,True,False,,7,0.85,Coupa GSB|Treehouse|Subway,Stern Dining|EVGR Dining,True,32,False,False,100,0.5,Lathrop|Lane,True,53,1,ACSR,40
2955,1,hs_interdisc,Schiff,bike,4.35,14,False,False,,7,0.85,Bytes|Coupa Y2E2|CoHo,Ricker|EVGR Dining,True,22,False,False,133,0.5,Y2E2|Huang,True,44,0,AOERC,45
2956,4,hs_interdisc,Mirrielees,walk,1.48,14,False,True,Coupa GSB,6,0.85,CoHo|Coupa GSB|CODAB,EVGR Dining|Lakeside,True,14,False,False,119,0.5,Huang|Lathrop,True,39,4,ACSR,33
2957,2,hs_social,Otero,bike,4.25,15,False,True,Coupa Green,6,0.85,CODAB|Forbes|Voyager,Wilbur Dining|Lakeside,True,27,False,False,139,0.65,Lathrop|Lane,False,36,0,ACSR,68
2958,4,engineering,Toyon,bike,5.3,17,False,True,Starbucks,7,0.85,TAP|Forbes|Coupa Green,Branner Dining|Casper,True,25,False,False,151,0.4,Lathrop|Y2E2,True,32,1,ACSR,61
2959,2,hs_social,Norcliffe,bike,4.66,16,True,True,Forbes,7,0.85,Forbes|Panda|Treehouse,Lakeside|FloMo Dining,True,34,False,False,124,0.65,Huang|Green,True,24,1,AOERC,63
2960,1,engineering,Larkin,bike,5.15,17,False,True,Forbes,9,0.85,CODAB|Coupa Green|Olives,Stern Dining|Casper,True,26,False,False,49,0.4,Lathrop|Lane,True,50,2,ACSR,66
2961,1,hs_social,Lantana,bike,5.15,12,False,True,Coupa GSB,7,0.85,Coupa Green|Coupa Y2E2|Coupa GSB,Casper|Wilbur Dining,True,30,False,False,106,0.65,Lathrop|Green,False,52,1,ACSR,50
2962,3,hs_natural,Govco Suites,walk,1.52,14,False,True,Coupa Y2E2,7,0.85,CoHo|Olives|Panda,Ricker|Lakeside,False,22,True,False,111,0.5,Y2E2|Lathrop,True,23,0,AOERC,96
2963,3,engineering,Kimball,bike,5.39,14,False,True,Starbucks,11,0.85,Subway|Coupa Green|Voyager,Casper|Stern Dining,True,33,False,False,132,0.4,Lathrop|Y2E2,True,55,3,ACSR,29
2964,4,engineering,Kappa Sigma,walk,1.34,15,True,True,Starbucks,5,0.85,Forbes|Treehouse|CoHo,Stern Dining|Casper,True,25,False,False,137,0.4,Huang|Y2E2,False,39,4,AOERC,34
2965,4,engineering,Toyon,bike,4.58,13,True,True,Coupa Green,7,0.85,Voyager|Coupa GSB|Panda,Branner Dining|FloMo Dining,True,32,False,False,84,0.4,Green|Huang,False,49,0,ACSR,93
2966,1,engineering,Donner,bike,5.26,17,False,True,CODAB,8,0.85,TAP|Voyager|CoHo,Stern Dining|FloMo Dining,False,45,False,False,152,0.4,Lathrop|Y2E2,False,38,3,ACSR,82
2967,2,engineering,Adams,electric,6.43,12,True,True,Coupa Y2E2,8,0.85,TAP|Voyager|Forbes,Ricker|Lakeside,True,31,False,False,106,0.4,Y2E2|Huang,True,51,1,AOERC,73
2968,4,hs_humanities,Crothers Memorial,bike,4.77,17,False,True,Forbes,10,0.85,Subway|Olives|Bytes,Arrillaga|EVGR Dining,False,36,False,False,154,0.65,Green|Huang,False,32,4,ACSR,65
2969,2,hs_humanities,Crothers Memorial,bike,4.01,15,False,True,Coupa Green,5,0.85,TAP|Treehouse|Voyager,Arrillaga|Ricker,True,24,False,False,105,0.65,Green|Lathrop,True,41,0,ACSR,66
2970,3,hs_social,EVGR,bike,5.32,15,False,True,Starbucks,8,0.85,CoHo|Panda|Voyager,Branner Dining|Stern Dining,False,22,False,False,116,0.65,Lathrop|Green,False,45,0,ACSR,38
2971,4,hs_interdisc,Sally Ride,bike,4.71,12,False,False,,10,0.85,Treehouse|Coupa Green|Voyager,Stern Dining|Arrillaga,True,22,False,False,155,0.5,Lathrop|Huang,False,50,0,ACSR,22
2972,2,engineering,Pi Beta Phi,bike,4.89,12,False,False,,9,0.85,Coupa Green|Panda|Coupa GSB,Stern Dining|Ricker,True,42,False,False,127,0.4,Y2E2|Lathrop,True,46,3,ACSR,70
2973,2,engineering,Phi Kappa Psi,bike,5.37,14,False,True,Coupa GSB,6,0.85,Coupa GSB|Panda|Forbes,Stern Dining|Branner Dining,False,38,False,False,153,0.4,Huang|Y2E2,False,37,0,ACSR,44
2974,2,engineering,Sigma Phi Epsilon,walk,1.5,12,False,True,Coupa GSB,7,0.85,Panda|Olives|Bytes,Stern Dining|Ricker,False,32,False,False,124,0.4,Green|Lathrop,True,31,3,AOERC,20
2975,3,engineering,Storey,bike,4.23,14,False,False,,7,0.85,Treehouse|Coupa GSB|Coupa Green,Stern Dining|Branner Dining,True,42,False,False,139,0.4,Y2E2|Huang,True,21,1,AOERC,49
2976,1,hs_social,Ujamaa,bike,4.96,12,True,True,Coupa Y2E2,7,0.85,Forbes|TAP|Treehouse,Lakeside|Wilbur Dining,True,38,False,False,97,0.65,Huang|Lathrop,True,38,2,AOERC,20
2977,4,hs_humanities,Roth,walk,1.47,16,False,False,,4,0.85,Panda|Subway|Voyager,Stern Dining|Casper,True,13,False,False,144,0.65,Huang|Lane,True,27,4,ACSR,54
2978,1,hs_social,Okada,bike,5.1,15,False,True,Starbucks,8,0.85,Voyager|Coupa Green|Forbes,Wilbur Dining|Arrillaga,False,40,False,False,111,0.65,Huang|Y2E2,False,36,1,ACSR,77
2979,4,engineering,Mirrielees,bike,5.36,15,False,False,,8,0.85,Forbes|Olives|Bytes,EVGR Dining|FloMo Dining,True,29,False,False,142,0.4,Huang|Y2E2,True,39,3,ACSR,57
2980,3,engineering,Burbank,bike,5.12,14,False,True,CODAB,11,0.85,Voyager|Treehouse|CoHo,Stern Dining|Arrillaga,False,36,False,False,121,0.4,Huang|Y2E2,True,36,4,ACSR,27
2981,4,hs_humanities,Mirrielees,bike,5.76,17,False,True,CoHo,12,0.85,Voyager|Coupa Green|CoHo,EVGR Dining|Casper,True,42,False,False,105,0.65,Lathrop|Huang,False,31,0,ACSR,73
2982,4,hs_interdisc,EVGR,bike,5.17,13,True,False,,11,0.85,Coupa Green|Forbes|Olives,EVGR Dining|Branner Dining,True,25,False,False,173,0.5,Y2E2|Lathrop,False,37,3,ACSR,61
2983,1,engineering,Soto,bike,4.0,17,False,True,Bytes,10,0.85,Olives|TAP|Coupa Green,Wilbur Dining|Casper,True,40,False,False,85,0.4,Green|Lathrop,True,52,1,ACSR,71
2984,3,engineering,Crothers Memorial,walk,1.56,18,False,True,Coupa GSB,7,0.85,CoHo|Coupa Y2E2|Subway,Arrillaga|Lakeside,True,28,False,False,88,0.4,Y2E2|Lathrop,True,45,2,ACSR,75
2985,4,engineering,Crothers Memorial,bike,5.78,18,False,True,Bytes,6,0.85,TAP|Olives|Coupa Green,Arrillaga|Casper,False,28,False,False,128,0.4,Lathrop|Lane,False,67,3,ACSR,34
2986,4,hs_social,Mirrielees,bike,4.18,17,False,True,Bytes,6,0.85,Panda|Treehouse|Coupa Y2E2,EVGR Dining|Casper,True,30,False,False,144,0.65,Y2E2|Lathrop,False,43,1,ACSR,39
2987,4,hs_natural,Toyon,walk,1.33,17,True,True,Bytes,13,0.85,Treehouse|Coupa Y2E2|Panda,Branner Dining|Stern Dining,True,16,False,False,76,0.5,Green|Lathrop,False,25,4,ACSR,46
2988,4,engineering,Sigma Phi Epsilon,bike,5.6,12,False,True,Bytes,5,0.85,CoHo|Panda|Forbes,Stern Dining|Wilbur Dining,True,24,False,False,127,0.4,Lathrop|Huang,True,51,4,AOERC,81
2989,1,hs_social,Burbank,bike,5.06,16,False,True,CoHo,10,0.85,CoHo|Panda|Coupa GSB,Stern Dining|Arrillaga,False,32,False,False,169,0.65,Y2E2|Lane,True,43,5,ACSR,67
2990,3,hs_social,EAST,electric,6.46,14,False,False,,7,0.85,Subway|Bytes|Coupa GSB,Ricker|Wilbur Dining,True,43,False,True,71,0.65,Green|Huang,False,39,4,AOERC,68
2991,2,engineering,Roble Hall,bike,5.56,14,False,True,Forbes,9,0.85,Treehouse|TAP|Bytes,Lakeside|Ricker,True,34,False,False,113,0.4,Huang|Lathrop,False,45,0,AOERC,54
2992,1,hs_humanities,Arroyo,bike,5.62,16,False,True,CODAB,11,0.85,Subway|Coupa Green|Panda,Wilbur Dining|Casper,True,38,False,False,162,0.65,Lathrop|Huang,True,35,0,ACSR,71
2993,1,hs_interdisc,Cedro,bike,5.67,15,False,False,,6,0.85,Coupa GSB|Treehouse|Olives,Wilbur Dining|Casper,True,26,False,False,67,0.5,Lathrop|Huang,False,26,3,ACSR,23
2994,4,engineering,Crothers Memorial,walk,1.33,16,False,True,Bytes,9,0.85,Subway|Coupa Green|Coupa GSB,Arrillaga|Stern Dining,True,33,False,False,173,0.4,Huang|Lathrop,False,36,0,ACSR,55
2995,4,hs_natural,Pluto,walk,1.65,14,True,True,Starbucks,9,0.85,CoHo|TAP|Panda,Stern Dining|Ricker,False,40,False,False,128,0.5,Huang|Lathrop,False,37,3,ACSR,74
2996,3,hs_social,Loro,bike,5.67,15,True,True,CoHo,7,0.85,Voyager|Bytes|Forbes,FloMo Dining|Stern Dining,False,31,False,False,93,0.65,Green|Lathrop,False,45,3,AOERC,87
2997,3,hs_humanities,Roble Hall,bike,4.81,16,False,True,Bytes,10,0.85,Forbes|Bytes|Subway,Lakeside|Branner Dining,True,32,False,False,104,0.65,Y2E2|Green,False,37,0,AOERC,82
