course_code,subject,title,units_min,units_max,term,section_num,component,max_enrolled,curr_enrolled,building,days,start_time,end_time,start_date,end_date,school,level_num,level,section_id,is_anchor
240C,CEE,Strategic Management of Construction Businesses,2,2,2025-2026 Spring,1,LEC,30,24,Y2E2 101,Friday,3:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,240,mid,CEE-240C-LEC-01,True
241C,CEE,Global Infrastructure Projects Seminar (CEE 141C),1,2,2025-2026 Spring,1,SEM,78,36,Turing Auditorium,Friday,9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,241,mid,CEE-241C-SEM-01,True
242,CEE,Organization Design for Projects and Companies,3,4,2025-2026 Spring,1,LEC,40,25,Y2E2 292A,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,242,mid,CEE-242-LEC-01,True
246B,CEE,Real Estate Development and Finance,3,3,2025-2026 Spring,1,LEC,62,33,Y2E2 111,"Monday,Wednesday",6:00:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,246,mid,CEE-246B-LEC-01,True
246S,CEE,Real Estate Finance Seminar or Real Estate Career Development Seminar,1,1,2025-2026 Spring,1,SEM,25,21,Departmental Room,Wednesday,6:00:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,246,mid,CEE-246S-SEM-01,True
248,CEE,Introduction to Real Estate Development,2,2,2025-2026 Spring,1,LEC,30,29,Y2E2 292A,Thursday,4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,248,mid,CEE-248-LEC-01,True
250,CEE,Product Management Fundamentals for the Real Economy,3,3,2025-2026 Spring,1,LEC,125,22,Shriram 104,Tuesday,4:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,250,mid,CEE-250-LEC-01,True
251,CEE,Negotiation (CEE 151),3,3,2025-2026 Spring,1,LEC,60,30,Y2E2 111,Wednesday,11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,251,mid,CEE-251-LEC-01,True
252,CEE,Silicon Valley and the U.S. Government (INTLPOL 300V),1,1,2025-2026 Spring,1,SEM,54,26,Y2E2 292A,Monday,5:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,252,mid,CEE-252-SEM-01,True
261D,CEE,Data Assimilation,3,3,2025-2026 Spring,1,LEC,60,11,Thornton 110,"Monday,Wednesday,Friday",9:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,261,mid,CEE-261D-LEC-01,True
262E,CEE,"Rivers, Streams, and Canals (CEE 162E)",3,3,2025-2026 Spring,1,LEC,65,14,Thornton 110,"Monday,Wednesday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,262,mid,CEE-262E-LEC-01,True
262F,CEE,"Ocean Waves (OCEANS 162F, OCEANS 262F)",3,3,2025-2026 Spring,1,LEC,16,9,Lathrop 015,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,262,mid,CEE-262F-LEC-01,True
262H,CEE,Observational Methods in Coastal Oceanography (OCEANS 306),3,3,2025-2026 Spring,1,LEC,30,4,Departmental Room,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,262,mid,CEE-262H-LEC-01,True
263E,CEE,Cloud and Aerosol: From Microphysics to Climate Change (ESS 288),3,3,2025-2026 Spring,1,LEC,10,8,STLC 105,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,263,mid,CEE-263E-LEC-01,True
263G,CEE,"Energy Policy in California and the West (ENERGY 73, POLISCI 73, PUBLPOL 73)",1,1,2025-2026 Spring,1,LEC,24,17,Shriram 108,Wednesday,1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,263,mid,CEE-263G-LEC-01,True
263S,CEE,Atmosphere/Energy Seminar,1,1,2025-2026 Spring,1,SEM,18,11,Turing Auditorium,Tuesday,12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,263,mid,CEE-263S-SEM-01,True
266A,CEE,Watershed Hydrologic Processes and Models (CEE 166A),3,3,2025-2026 Spring,1,LEC,45,24,Thornton 110,"Tuesday,Wednesday,Thursday",4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,266,mid,CEE-266A-LEC-01,True
266G,CEE,Water Resources Systems Analysis,3,3,2025-2026 Spring,1,LEC,62,16,Y2E2 111,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,266,mid,CEE-266G-LEC-01,True
271B,CEE,Environmental Biotechnology,4,4,2025-2026 Spring,1,LEC,40,4,530-127,"Wednesday,Friday",9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,271,mid,CEE-271B-LEC-01,True
272M,CEE,Sustainable Mobility Seminar,1,1,2025-2026 Spring,1,SEM,45,24,Hewlett Teaching Center Rm 101,Wednesday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,272,mid,CEE-272M-SEM-01,True
272T,CEE,SmartGrids and Advanced Power Systems Seminar (EE 292T),1,2,2025-2026 Spring,1,SEM,60,24,Y2E2 292A,Thursday,1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,272,mid,CEE-272T-SEM-01,True
273B,CEE,The Business of Water (EBS 273),1,2,2025-2026 Spring,1,LEC,35,11,LAW 280A,Tuesday,4:15:00 PM,6:15:00 PM,"Mar 30, 2026","May 29, 2026",engineering,273,mid,CEE-273B-LEC-01,True
275A,CEE,"California Coast: Science, Policy, and Law (CEE 175A, EBS 175, EBS 275)",3,4,2025-2026 Spring,1,LEC,40,11,,"Monday,Wednesday",11:10:00 AM,12:40:00 PM,"Mar 30, 2026","May 29, 2026",engineering,275,mid,CEE-275A-LEC-01,True
276B,CEE,"100% Clean, Renewable Energy and Storage for Everything (CEE 176B)",3,4,2025-2026 Spring,1,LEC,125,25,Shriram 104,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,276,mid,CEE-276B-LEC-01,True
276M,CEE,"Spatial Planning for Gigascale Renewables & Transmission (CEE 176M, EARTHSYS 176M, EARTHSYS 276M)",3,3,2025-2026 Spring,1,PRA,18,17,160-124,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,276,mid,CEE-276M-PRA-01,True
279E,CEE,Wastewater Treatment: From Disposal to Resource Recovery (CEE 179E),3,3,2025-2026 Spring,1,LEC,62,10,Y2E2 111,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,279,mid,CEE-279E-LEC-01,True
284W,CEE,The Dynamics of Wind Turbines,3,3,2025-2026 Spring,1,LEC,18,8,Departmental Room,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,284,mid,CEE-284W-LEC-01,True
286,CEE,Structural Monitoring,3,4,2025-2026 Spring,1,LEC,62,10,Departmental Room,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,286,mid,CEE-286-LEC-01,True
287,CEE,Earthquake Resistant Design and Construction,3,4,2025-2026 Spring,1,LEC,60,36,Turing Auditorium,"Monday,Wednesday",11:30:00 AM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,287,mid,CEE-287-LEC-01,True
290,CEE,Structural Performance and Failures,2,2,2025-2026 Spring,1,LEC,62,32,Thornton 110,Monday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,290,mid,CEE-290-LEC-01,True
297M,CEE,Managing Critical Infrastructure,2,2,2025-2026 Spring,1,LEC,62,8,Shriram 104,Wednesday,4:30:00 PM,6:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,297,mid,CEE-297M-LEC-01,True
301,CEE,"The Stanford Energy Seminar (ENERGY 301, MS&E 494)",1,1,2025-2026 Spring,1,SEM,50,20,Hewlett Teaching Center 201,Monday,4:30:00 PM,5:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,301,advanced,CEE-301-SEM-01,True
314,CEE,Computational Poromechanics,3,3,2025-2026 Spring,1,LEC,20,14,Y2E2 111,"Monday,Wednesday,Friday",9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,314,advanced,CEE-314-LEC-01,True
324,CEE,Industrialized Construction,2,3,2025-2026 Spring,1,LEC,20,15,Departmental Room,"Monday,Wednesday,Friday",8:30:00 AM,9:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,324,advanced,CEE-324-LEC-01,True
327,CEE,Construction Robotics,3,3,2025-2026 Spring,1,LEC,24,8,Y2E2 292A,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,327,advanced,CEE-327-LEC-01,True
327S,CEE,Construction Robotics Seminar,1,1,2025-2026 Spring,1,SEM,24,18,Y2E2 292E,Tuesday,9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,327,advanced,CEE-327S-SEM-01,True
329,CEE,Artificial Intelligence Applications in the AEC Industry,3,3,2025-2026 Spring,1,LEC,24,17,Y2E2 292A,"Monday,Wednesday",9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,329,advanced,CEE-329-LEC-01,True
330,CEE,"Racial Equity in Energy (AFRICAAM 131, CEE 130R)",2,3,2025-2026 Spring,1,LEC,60,14,Y2E2 292A,"Monday,Wednesday",11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,330,advanced,CEE-330-LEC-01,True
342,CEE,Designing for Gradient Spaces,3,3,2025-2026 Spring,1,LEC,24,3,Y2E2 292A,Monday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,342,advanced,CEE-342-LEC-01,True
362A,CEE,Uncertainty Quantification (ME 470),3,3,2025-2026 Spring,1,LEC,42,0,,,,,,,engineering,362,advanced,CEE-362A-LEC-01,True
363B,CEE,Chaos and Turbulence,3,3,2025-2026 Spring,1,LEC,30,10,Hewlett Teaching Center 102,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,363,advanced,CEE-363B-LEC-01,True
363F,CEE,Geophysical Fluid Dynamics (ESS 363F),3,3,2025-2026 Spring,1,LEC,18,4,Departmental Room,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,363,advanced,CEE-363F-LEC-01,True
374W,CEE,"Advanced Topics in Water, Health and Development",1,18,2025-2026 Spring,1,RSC,200,0,,,,,"Mar 30, 2026","Jun 3, 2026",engineering,374,advanced,CEE-374W-RSC-01,True
42,BIOE,Physical Biology,4,4,2025-2026 Spring,2,DIS,75,62,Beckman Center B060,Wednesday,3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,42,seminar,BIOE-42-DIS-02,False
42,BIOE,Physical Biology,4,4,2025-2026 Spring,1,LEC,75,64,Beckman Center B060,"Monday,Friday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,42,intro,BIOE-42-LEC-01,True
44,BIOE,Fundamentals for Engineering Biology Lab,4,4,2025-2026 Spring,2,LBS,28,22,Departmental Room,"Tuesday,Thursday",1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,44,seminar,BIOE-44-LBS-02,False
44,BIOE,Fundamentals for Engineering Biology Lab,4,4,2025-2026 Spring,1,LEC,28,22,Departmental Room,"Monday,Wednesday",9:30:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,44,intro,BIOE-44-LEC-01,True
51,BIOE,Anatomy for Bioengineers,4,4,2025-2026 Spring,4,LBS,80,0,,,,,,,engineering,51,seminar,BIOE-51-LBS-04,False
51,BIOE,Anatomy for Bioengineers,4,4,2025-2026 Spring,2,LBS,45,40,Departmental Room,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,51,seminar,BIOE-51-LBS-02,False
51,BIOE,Anatomy for Bioengineers,4,4,2025-2026 Spring,3,LBS,45,39,Departmental Room,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,51,seminar,BIOE-51-LBS-03,False
51,BIOE,Anatomy for Bioengineers,4,4,2025-2026 Spring,1,LEC,80,79,,,,,"Mar 30, 2026","Jun 3, 2026",engineering,51,intro,BIOE-51-LEC-01,True
70Q,BIOE,Medical Device Innovation,3,3,2025-2026 Spring,1,ISS,23,23,STLC 119,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,70,seminar,BIOE-70Q-ISS-01,True
72N,BIOE,Pathophysiology and Design for Cardiovascular Disease,3,3,2025-2026 Spring,1,ISF,16,15,Departmental Room,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,72,seminar,BIOE-72N-ISF-01,True
80,BIOE,Introduction to Bioengineering (Engineering Living Matter) (ENGR 80),4,4,2025-2026 Spring,1,LEC,110,95,CODAB60,"Monday,Wednesday,Friday",1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,80,intro,BIOE-80-LEC-01,True
103,BIOE,Systems Physiology and Design,4,4,2025-2026 Spring,2,DIS,90,55,Turing Auditorium,Friday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,103,intro,BIOE-103-DIS-02,False
103,BIOE,Systems Physiology and Design,4,4,2025-2026 Spring,1,LEC,90,55,Shriram 104,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,103,intro,BIOE-103-LEC-01,True
131,BIOE,Ethics in Bioengineering (ETHICSOC 131X),3,3,2025-2026 Spring,1,LEC,242,161,320-105,"Monday,Wednesday",4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,131,intro,BIOE-131-LEC-01,True
190,BIOE,Design Thinking in Human Performance Research,2,2,2025-2026 Spring,1,SEM,25,22,Clark Center S361,Tuesday,9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,190,intro,BIOE-190-SEM-01,True
201C,BIOE,Diagnostic Devices Lab (BIOE 301C),2,5,2025-2026 Spring,2,LBS,40,9,Clark Center S361,"Wednesday,Friday",2:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,201,mid,BIOE-201C-LBS-02,False
201C,BIOE,Diagnostic Devices Lab (BIOE 301C),2,5,2025-2026 Spring,1,LEC,40,9,Clark Center S361,Monday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,201,mid,BIOE-201C-LEC-01,True
204,BIOE,Genetic and Epigenetic Engineering,3,3,2025-2026 Spring,1,LEC,30,18,Departmental Room,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,204,mid,BIOE-204-LEC-01,True
212,BIOE,"Introduction to Biomedical Informatics Research Methodology (BMDS 212, CS 272, GENE 212)",3,5,2025-2026 Spring,1,LEC,40,1,"Alway Building, Room M112","Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,212,mid,BIOE-212-LEC-01,True
230,BIOE,"Measurements, Statistics, and Probability",4,4,2025-2026 Spring,1,LEC,49,42,Hewlett Teaching Center 103,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,230,mid,BIOE-230-LEC-01,True
231,BIOE,Protein Engineering (BIOE 331),3,3,2025-2026 Spring,1,LEC,32,10,Departmental Room,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,231,mid,BIOE-231-LEC-01,True
232,BIOE,"Advanced Imaging Lab in Biophysics (APPPHYS 232, BIO 132, BIO 232, BIOPHYS 232, GENE 232)",4,4,2025-2026 Spring,1,LEC,12,5,Departmental Room,"Monday,Wednesday",1:30:00 PM,3:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,232,mid,BIOE-232-LEC-01,True
235,BIOE,"Biotransport Phenomena (APPPHYS 235, BIOPHYS 235, ME 235)",3,3,2025-2026 Spring,1,LEC,30,7,160-127,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,235,mid,BIOE-235-LEC-01,True
256,BIOE,Technology Assessment and Regulation of Medical Devices (MS&E 256),3,3,2025-2026 Spring,1,LEC,30,18,Thornton 102,Friday,9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,256,mid,BIOE-256-LEC-01,True
260,BIOE,Tissue Engineering (ORTHO 260),4,4,2025-2026 Spring,1,LEC,30,26,School of Medicine Room,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,260,mid,BIOE-260-LEC-01,True
264,BIOE,Innovating for Underserved Communities Using Biodesign (MED 264),3,3,2025-2026 Spring,1,PRA,24,12,320-220,Tuesday,3:00:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,264,mid,BIOE-264-PRA-01,True
282,BIOE,Introduction to Biomechanics and Mechanobiology (ME 283),3,3,2025-2026 Spring,1,LEC,55,2,Thornton 102,"Monday,Wednesday",9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,282,mid,BIOE-282-LEC-01,True
296,BIOE,Evidence-Based Approaches in Effective Teaching & Research Mentorship,1,1,2025-2026 Spring,1,LEC,18,8,Departmental Room,Friday,2:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,296,mid,BIOE-296-LEC-01,True
301C,BIOE,Diagnostic Devices Lab (BIOE 201C),2,5,2025-2026 Spring,1,LEC,40,13,Clark Center S361,Monday,11:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,301,advanced,BIOE-301C-LEC-01,True
301C,BIOE,Diagnostic Devices Lab (BIOE 201C),2,5,2025-2026 Spring,2,LBS,40,13,Clark Center S361,"Wednesday,Friday",2:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,301,advanced,BIOE-301C-LBS-02,False
313,BIOE,Neuromorphics: Brains in Silicon (EE 207),3,3,2025-2026 Spring,1,LEC,40,10,Littlefield 107,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,313,advanced,BIOE-313-LEC-01,True
331,BIOE,Protein Engineering (BIOE 231),3,3,2025-2026 Spring,1,LEC,32,11,Departmental Room,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,331,advanced,BIOE-331-LEC-01,True
355,BIOE,Advanced Biochemical Engineering (CHEMENG 355),3,3,2025-2026 Spring,1,LEC,60,1,Packrd101,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,355,advanced,BIOE-355-LEC-01,True
361,BIOE,Biomaterials in Regenerative Medicine (MATSCI 381),3,3,2025-2026 Spring,1,LEC,40,8,320-109,"Tuesday,Thursday",9:30:00 AM,11:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,361,advanced,BIOE-361-LEC-01,True
374B,BIOE,"Biodesign Innovation: Concept Development and Implementation (ME 368B, MED 272B)",4,4,2025-2026 Spring,1,LEC,50,8,GSB Gunn 102,"Tuesday,Thursday",4:25:00 PM,6:10:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,374,advanced,BIOE-374B-LEC-01,True
376,BIOE,Startup Garage: Design (SUSTAIN 376),4,4,2025-2026 Spring,1,LEC,70,2,GSB McClelland 101D,"Tuesday,Friday",8:00:00 AM,9:45:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,376,advanced,BIOE-376-LEC-01,True
395,BIOE,Problem choice and decision trees in science and engineering,3,3,2025-2026 Spring,1,SEM,20,16,Departmental Room,Wednesday,3:00:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,395,advanced,BIOE-395-SEM-01,True
396,BIOE,BioEntrepreneurship Bootcamp,2,2,2025-2026 Spring,1,SEM,30,25,160-B40,Friday,10:30:00 AM,12:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,396,advanced,BIOE-396-SEM-01,True
105,CHEMENG,Applied Mathematics in Chemical Engineering,4,4,2025-2026 Spring,1,LEC,40,32,Y2E2 111,"Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,105,intro,CHEMENG-105-LEC-01,True
120B,CHEMENG,Energy and Mass Transport,4,4,2025-2026 Spring,1,LEC,25,18,McCullough 122,"Monday,Wednesday,Friday",11:30:00 AM,12:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,120,intro,CHEMENG-120B-LEC-01,True
130A,CHEMENG,Microkinetics - Molecular Principles of Chemical Kinetics,4,4,2025-2026 Spring,1,LEC,35,32,Hewlett Teaching Center 103,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,130,intro,CHEMENG-130A-LEC-01,True
180,CHEMENG,Chemical Engineering Plant Design,4,4,2025-2026 Spring,2,DIS,25,24,320-220,Thursday,3:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,180,intro,CHEMENG-180-DIS-02,False
180,CHEMENG,Chemical Engineering Plant Design,4,4,2025-2026 Spring,1,LEC,30,24,McCullough 122,"Monday,Wednesday,Friday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,180,intro,CHEMENG-180-LEC-01,True
189,CHEMENG,"Career Building: Entrepreneurship / Intrapreneurship, People, Innovation, Decision-Making and Impact (CHEMENG 289, ENGR 289, RAD 189, RAD 289)",3,3,2025-2026 Spring,1,LEC,100,3,200-002,Thursday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,189,intro,CHEMENG-189-LEC-01,True
191H,CHEMENG,Undergraduate Honors Seminar,1,1,2025-2026 Spring,1,SEM,20,9,Departmental Room,Friday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,191,intro,CHEMENG-191H-SEM-01,True
289,CHEMENG,"Career Building: Entrepreneurship / Intrapreneurship, People, Innovation, Decision-Making and Impact (CHEMENG 189, ENGR 289, RAD 189, RAD 289)",3,3,2025-2026 Spring,1,LEC,100,42,200-002,Thursday,1:30:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,289,mid,CHEMENG-289-LEC-01,True
299,CHEMENG,Graduate Practical Training,1,1,2025-2026 Spring,1,PRA,30,0,,,,,"Mar 30, 2026","Jun 3, 2026",engineering,299,mid,CHEMENG-299-PRA-01,True
345,CHEMENG,Fundamentals and Applications of Spectroscopy (PHOTON 345),3,3,2025-2026 Spring,1,LEC,80,42,Thornton 102,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,345,advanced,CHEMENG-345-LEC-01,True
355,CHEMENG,Advanced Biochemical Engineering (BIOE 355),3,3,2025-2026 Spring,1,LEC,80,24,Packrd101,"Tuesday,Thursday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,355,advanced,CHEMENG-355-LEC-01,True
424,CHEMENG,Structure and Reactivity of Solid Surfaces (ENERGY 424),3,3,2025-2026 Spring,1,LEC,30,13,Hewlett Teaching Center 103,"Tuesday,Thursday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,424,advanced,CHEMENG-424-LEC-01,True
455,CHEMENG,The Future of Food: Defining Challenges to Reinvent Food Systems,3,3,2025-2026 Spring,1,LEC,24,8,Departmental Room,Wednesday,4:30:00 PM,7:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,455,advanced,CHEMENG-455-LEC-01,True
467,CHEMENG,A Synthetic Menagerie: Why and How We Emulate Nature and Tinker with Animals,3,3,2025-2026 Spring,1,LEC,20,10,Departmental Room,"Monday,Wednesday",9:30:00 AM,10:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,467,advanced,CHEMENG-467-LEC-01,True
480,CHEMENG,Metabolism in Health and Disease: From Technological Advances to Novel Insights,3,3,2025-2026 Spring,1,LEC,20,16,McCullough 126,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,480,advanced,CHEMENG-480-LEC-01,True
699,CHEMENG,Colloquium,1,1,2025-2026 Spring,1,COL,125,53,Shriram 104,Monday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,699,advanced,CHEMENG-699-COL-01,True
111X,MS&E,Introduction to Optimization (Accelerated) (MS&E 211X),3,4,2025-2026 Spring,1,LEC,59,20,Gates B1,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,MS&E-111X-LEC-01,True
111X,MS&E,Introduction to Optimization (Accelerated) (MS&E 211X),3,4,2025-2026 Spring,2,DIS,64,19,Lathrop 016,Friday,1:30:00 PM,2:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,111,intro,MS&E-111X-DIS-02,False
125,MS&E,Introduction to Applied Statistics,4,4,2025-2026 Spring,1,LEC,115,81,Hewlett Teaching Center 201,"Monday,Wednesday",10:30:00 AM,11:50:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,125,intro,MS&E-125-LEC-01,True
134,MS&E,"Data Science for Social Impact (COMM 140X, DATASCI 154, EARTHSYS 153, ECON 163, POLISCI 154, PUBLPOL 155, SOC 127)",5,5,2025-2026 Spring,1,LEC,20,18,CODAB90,"Tuesday,Thursday",3:00:00 PM,4:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,134,intro,MS&E-134-LEC-01,True
135,MS&E,Networks,3,3,2025-2026 Spring,1,LEC,115,85,Shriram 104,"Tuesday,Thursday",9:00:00 AM,10:20:00 AM,"Mar 30, 2026","Jun 3, 2026",engineering,135,intro,MS&E-135-LEC-01,True
140,MS&E,Accounting for Managers and Entrepreneurs (MS&E 240),3,3,2025-2026 Spring,1,LEC,252,128,CODAB80,"Monday,Wednesday",1:30:00 PM,2:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,140,intro,MS&E-140-LEC-01,True
149,MS&E,Hedge Fund Management,2,2,2025-2026 Spring,1,SEM,12,15,Departmental Room,Tuesday,4:30:00 PM,5:50:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,149,intro,MS&E-149-SEM-01,True
176,MS&E,Social Entrepreneurship,3,3,2025-2026 Spring,1,LEC,55,55,Thornton 110,"Tuesday,Thursday",12:00:00 PM,1:20:00 PM,"Mar 30, 2026","Jun 3, 2026",engineering,176,intro,MS&E-176-LEC-01,True
